id,facility_type,name,sido,sigungu,address,doctor_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
359,요양병원,삼경요양병원,경기,군포시,"경기도 군포시 번영로 516, 삼경크리닉센타 B01, 301, 302, 303호, 5, 6, 7층호 (금정동)",2,37.35816400878053,126.93452683462837,20211227,,의료시설,4031.77,0.0,0.4194123941455103,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
360,요양병원,삼성우리요양병원,경기,화성병점구,"경기도 화성시 병점구 효행로 1051, 메인프라자 6일부,7, 8일부층 (진안동)",5,37.21463285120672,127.04197504675022, ,,제1종근린생활시설,37197.27,0.0,0.4651546852479485,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
361,요양병원,삼인요양병원,부산,부산사상구,"부산광역시 사상구 대동로 95, 5층, 8~10층 (학장동)",6,35.13853263947395,128.97791403653503, ,,의료시설,16372.86,0.0,1.1461906164506677,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
362,요양병원,삼호요양병원,울산,울산남구,"울산광역시 남구 북부순환도로 58, 1~7층 (무거동)",7,35.55228070211578,129.2698053610813,20020420,,제1종근린생활시설,1525.86,0.0,1.564218462233305,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,65
363,요양병원,상그릴라요양병원(일반요양병원),광주,광주광산구,"광주광역시 광산구 월계로 217, (쌍암동)",10,35.213712464998125,126.84932019737002,20080812,,제1종근린생활시설,23387.79,0.0,0.5283222137780986,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
364,요양병원,상록수요양병원,울산,울산동구,"울산광역시 동구 진성8길 94, 상록수요양병원 (전하동)",6,35.50937887635369,129.42976110670793,20030421,,제2종근린생활시설,5995.9,0.0,0.05989502022923128,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
365,요양병원,상록요양병원,경기,화성만세구,"경기도 화성시 만세구 마도면 화성로888번길 42, (마도면)",0,37.201548944867824,126.783311300082,20110120,,의료시설,3783.99,0.0,1.0790598366504336,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
366,요양병원,상무힐링요양병원,광주,광주서구,"광주광역시 서구 운천로 225, 지하2, 지상1~8층 (치평동, 상무힐타워)",5,35.15251067795486,126.85441383134287,20160622,,의료시설,6512.71,0.0,0.6650604369567363,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
367,요양병원,상인요양병원,대구,대구달서구,"대구광역시 달서구 월배로 247, 지하1층, 지상2,3,4,5층 (상인동)",5,35.820048114004635,128.5403197786875,20030113,,제1종근린생활시설,5907.71,0.0,0.14824087547721787,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
368,요양병원,상주시립요양병원,경북,상주시,"경상북도 상주시 용마로 190-45,  (도남동)",4,36.43660758508324,128.24290254345422,20230413,,의료시설,6455.99,0.0,2.7201692871474474,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
369,요양병원,새결요양병원,대구,대구북구,"대구광역시 북구 학정로 103, 지하1, 1~4층 (태전동)",5,35.917340568758675,128.5504705832484,20200518,,의료시설,4269.25,0.0,0.5724099966627814,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
370,요양병원,새금산요양병원,충남,금산군,"충청남도 금산군 금산읍 비단로 183, (금산읍)",4,36.10406528683819,127.49620028832885, ,, ,4.5,0.0,1.3774655150890645,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
371,요양병원,새라새요양병원,부산,부산남구,"부산광역시 남구 석포로26번길 17, (감만동)",7,35.12186052559711,129.08459985217632,20140925,,의료시설,4507.23,0.0,0.5875224471762935,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
372,요양병원,새마음요양병원,서울,성북구,"서울특별시 성북구 동소문로 215, (정릉동)",6,37.60127956410764,127.02167492455035,20171107,,의료시설,3635.88,0.0,0.2714402616435641,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
373,요양병원,새미래요양병원,서울,강서구,"서울특별시 강서구 국회대로 233, (화곡동)",8,37.52977221365788,126.86087098792169,20091116,,의료시설,3321.21,0.0,0.9681446130485502,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
374,요양병원,새봄요양병원,경기,남양주시,"경기도 남양주시 진접읍 광릉내로 83, (진접읍)",5,37.74530726385646,127.20377395418743, ,,의료시설,5316.46,0.0,2.5187703151361394,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
375,요양병원,새봄요양병원,대전,대전동구,"대전광역시 동구 신기로 123-20,  (가오동)",5,36.31218139251832,127.45774522866017, ,, ,18.0,0.0,2.1487516622035776,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
376,요양병원,새빛요양병원,서울,강서구,"서울특별시 강서구 화곡로61길 109, 2,3층 (등촌동)",2,37.55828802727433,126.84652774991574, ,,제2종근린생활시설,4237.14,0.0,0.9116580348614525,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
377,요양병원,새생명요양병원,울산,울산남구,"울산광역시 남구 돋질로 84, (달동)",4,35.53831669004349,129.31499209618102,20110509,,의료시설,4701.42,0.0,0.43286668614998713,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
378,요양병원,새올요양병원,인천,인천부평구,"인천광역시 부평구 마장로 246, 새올 요양병원 (산곡동)",6,37.49997040367279,126.70330312046414, ,,의료시설,6068.84,0.0,0.45452532642592686,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
379,요양병원,새웅상요양병원,경남,양산시,"경상남도 양산시 서창동1길 7, (삼호동)",4,35.41123443994675,129.16857862377202,19960517,,의료시설,3346.84,0.0,1.570814823978338,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),노후 (2000년 이전),기타,80
380,요양병원,새인천요양병원,인천,인천남동구,"인천광역시 남동구 논고개로123번길 17, 11층, 12층 (논현동)",6,37.40171459163036,126.72307719974647,20090430,,제1종근린생활시설,49848.49,0.0,0.46237608664169105,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
381,요양병원,새찬요양병원,경기,고양덕양구,"경기도 고양시 덕양구 토당로67번길 2, (토당동)",5,37.621552752766604,126.81856712245846,20210128,,의료시설,6495.91,0.0,0.2372729062756053,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
382,요양병원,새희망요양병원,전북,군산시,"전북특별자치도 군산시 옥구읍 옥구남로 152-0,  1동 (희망요양병원)",4,35.914078248678905,126.69315313586912, ,,의료시설,2114.0,0.0,1.192367111976907,중규모 (연면적 1000~3000㎡),중거리 (1~3km),미상,기타,80
383,요양병원,샘고을요양병원,전북,정읍시,"전북특별자치도 정읍시 정읍북로 42-54,  1동 (구룡동,샘고을요양병원)",7,35.568657063314504,126.86574615557167, ,,의료시설,4953.3,0.0,0.8656927345830221,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
384,요양병원,생생우리누리요양병원,경기,양평군,"경기도 양평군 용문면 우나람길 63, (용문면)",3,37.457325379748234,127.58580339264337,20090424,,제2종근린생활시설,2069.71,0.0,3.9670969498334214,중규모 (연면적 1000~3000㎡),원거리 (3km 초과),일반 (2000~2015년),기타,45
385,요양병원,서동제일요양병원,부산,부산금정구,"부산광역시 금정구 서동로 172, 지하1,2지상3~9층 (서동)",5,35.214384776815216,129.10519925875877,20050107,,의료시설,5209.47,0.0,0.6167286122987974,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
386,요양병원,서라벌요양병원,경남,창원의창구,"경상남도 창원시 의창구 남산로17번길 28, 2층, 3층 (팔용동, 팔용에이스빌딩 2,3층)",5,35.26054710783687,128.6143925102959, ,,판매시설,14495.06,0.0,1.0884044682146412,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,65
387,요양병원,서온요양병원,인천,인천서구,"인천광역시 서구 도곡로 172-5, 서온요양병원 가,나동 (대곡동)",6,37.63623919220578,126.66346805762639, ,, ,0.0,0.0,1.7283911733674924,미상,중거리 (1~3km),미상,기타,65
388,요양병원,서요양병원,경북,경산시,"경상북도 경산시 계양로 193,  (계양동)",6,35.8328156721181,128.74838303822725,20080327,,의료시설,4924.44,0.0,0.9907965743042484,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
389,요양병원,서울 대효 요양병원,경기,양주시,"경기도 양주시 고읍남로 36, 골든스퀘어 3~6층 (광사동)",6,37.793673615091194,127.0780399720701,20180510,,의료시설,8384.9,0.0,1.1615416710134767,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
390,요양병원,서울닥터스요양병원,인천,인천서구,"인천광역시 서구 가정로 270, (석남동)",4,37.50883908753357,126.67267988751135,20071015,,의료시설,4602.24,0.0,0.6116052074291604,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
391,요양병원,서울대효청라요양병원,인천,인천서구,"인천광역시 서구 염곡로464번길 11, 루원탑프라자 4~8층 (가정동)",5,37.526417487757826,126.67051586373742,20180619,,제1종근린생활시설,7490.69,0.0,1.3072663668669842,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
392,요양병원,서울라이즈요양병원,경기,구리시,"경기도 구리시 검배로 37, 동진스카이빌딩 5~10층 (수택동)",7,37.59808593815755,127.14366873129364, ,,제1종근린생활시설,9618.95,0.0,0.3976642033675108,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
393,요양병원,서울브이아이피(VIP)요양병원,서울,구로구,"서울특별시 구로구 경인로 297, 오류빌딩 (개봉동)",8,37.498028238650136,126.85352300474187,20210323,,제2종근린생활시설,7086.23,0.0,0.7718586855380719,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
394,요양병원,서울사랑요양병원,서울,도봉구,"서울특별시 도봉구 삼양로 574, 2~5층 (쌍문동)",3,37.65435153805105,127.01317310861066,20061109,,의료시설,1887.92,0.0,1.3791797712309046,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,80
395,요양병원,서울삼성요양병원,서울,영등포구,"서울특별시 영등포구 선유로 51, 파인그라드빌딩 b1~8층 (문래동6가)",9,37.51858652497347,126.88870808532255, ,, ,0.0,0.0,1.3320736849623054,미상,중거리 (1~3km),미상,기타,65
396,요양병원,서울삼성호매실요양병원,경기,수원권선구,"경기도 수원시 권선구 금곡로118번길 10, 일담타워 4~6층 (금곡동)",6,37.27343256426007,126.94295720509993,20170103,,제1종근린생활시설,11394.647,0.0,0.7957523877027004,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
397,요양병원,서울센트럴요양병원,서울,영등포구,"서울특별시 영등포구 경인로 767, (문래동3가)",10,37.513943921891624,126.89864895946137, ,,의료시설,8638.19,0.0,0.6823911547632825,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
398,요양병원,서울숲요양병원,서울,강동구,"서울특별시 강동구 고덕로 295-60, 원케어메디컬타운 (고덕동)",10,37.558492211743285,127.15971563983283,20201027,,의료시설,13451.06,0.0,0.6989486491098524,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
399,요양병원,서울스마트요양병원,서울,양천구,"서울특별시 양천구 중앙로 181, 복합메디컬타운 3~8층 (신정동)",11,37.51279746292365,126.85568969688526,20210219,,의료시설,27493.01,0.0,0.713594833732587,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
400,요양병원,서울에이스요양병원,서울,동대문구,"서울특별시 동대문구 고산자로 379, (용두동)",7,37.573647729466586,127.03772024701463,20150730,,제1종근린생활시설,5941.28,0.0,0.7023939057291165,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,85
401,요양병원,서울와이즈요양병원,경기,의왕시,"경기도 의왕시 안양판교로 101, (포일동)",5,37.39545044562357,126.98533371788041,20120529,,제1종근린생활시설,4765.38,0.0,0.8426033630967594,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
402,요양병원,서울요양병원,경기,동두천시,"경기도 동두천시 천보산로 504, (탑동동)",6,37.87987056647148,127.1016498546382,20180626,,의료시설,9416.77,0.0,1.8263443705227085,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
403,요양병원,서울요양병원,경기,평택시,"경기도 평택시 오리곡길 30, (독곡동)",1,37.088264867950954,127.07166570188146, ,,의료시설,4496.14,0.0,0.8381319717662217,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
404,요양병원,서울우리요양병원,부산,부산북구,"부산광역시 북구 화명대로 42, (화명동)",6,35.23440553470593,129.01267601629536,20040727,,제1종근린생활시설,7054.88,0.0,1.0357665336294861,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
405,요양병원,서울위례바이오요양병원,경기,성남수정구,"경기도 성남시 수정구 헌릉로 999, 센트럴메디타운 2층,3층,4층 일부 (창곡동)",3,37.462253073862215,127.1432902161933,20190802,,제2종근린생활시설,23822.96,0.0,0.0467262892388268,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
406,요양병원,서울은빛요양병원,서울,영등포구,"서울특별시 영등포구 양평로22사길 9, (양평동5가)",6,37.54079715862051,126.89499301177382, ,, ,0.0,0.0,0.6959885795733785,미상,근거리 (1km 미만),미상,기타,65
407,요양병원,서울제일요양병원,서울,양천구,"서울특별시 양천구 가로공원로 81, 지하1층~지상5층 (신월동)",7,37.535608247103134,126.82484124018708,20190718,,종교시설,4326.72,0.0,1.1197723347202437,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
408,요양병원,서울중앙요양병원,서울,서대문구,"서울특별시 서대문구 충정로 71-5, (충정로2가)",7,37.5653173525613,126.96555042999843, ,,교육연구시설,3064.19,0.0,0.13535330298294565,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
409,요양병원,서울현대요양병원,서울,강동구,"서울특별시 강동구 올림픽로 684, 서울현대요양병원 (천호동)",9,37.54224640341293,127.12537525145297,20121213,,의료시설,6542.2,0.0,0.6627457672730961,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
410,요양병원,서울효사랑요양병원,서울,성동구,"서울특별시 성동구 동일로 93, (성수동2가)",4,37.541142373366256,127.0631013320328,,,,,,0.4853491917571495,미상,근거리 (1km 미만),미상,기타,100
411,요양병원,서울힐링요양병원,서울,송파구,"서울특별시 송파구 중대로 191, 서울힐링요양병원 (가락동)",3,37.49907902771211,127.1256832245081,20071212,,의료시설,3259.99,0.0,1.13215397039593,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
412,요양병원,서원요양병원,충북,청주서원구,"충청북도 청주시 서원구 남이면 남석로 316-26, 서원요양병원",8,36.58223438038078,127.42975789778083, ,, ,0.0,0.0,2.4632703479329816,미상,중거리 (1~3km),미상,기타,65
413,요양병원,서종요양병원,경남,김해시,"경상남도 김해시 김해대로2492번길 54-7, (삼정동)",7,35.226950853317675,128.90458664982995,,,,,,0.3427190097134896,미상,근거리 (1km 미만),미상,기타,100
414,요양병원,서천군립노인요양병원,충남,서천군,"충청남도 서천군 종천면 충서로302번길 88-12, (종천면)",5,36.10928773884578,126.65646245546438,20121231,,의료시설,3756.47,0.0,1.329521617551253,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
415,요양병원,서천요양병원,충남,서천군,"충청남도 서천군 서천읍 삼산북길 56, 56",5,36.074827440468454,126.72705212789248,20141125,,의료시설,4978.15,0.0,0.09346725930338584,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
416,요양병원,서천한국요양병원,충남,서천군,"충청남도 서천군 마서면 어리길 205-7, (마서면)",5,36.056333961662624,126.70493849753541,20150417,,의료시설,6598.72,0.0,0.6927110055859567,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,100
417,요양병원,서초프라임요양병원,서울,서초구,"서울특별시 서초구 방배천로2길 22, (방배동)",6,37.476694303629074,126.98391237845385,20100312,,업무시설,5262.55,0.0,0.4006651991932932,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
418,요양병원,석정웰파크요양병원,전북,고창군,"전북특별자치도 고창군 고창읍 석정2로 139-0, (고창읍)",6,35.4313713524967,126.73702703630026, ,, ,36.0,0.0,4.450327659765904,소규모 (연면적 1000㎡ 미만),원거리 (3km 초과),미상,기타,45
419,요양병원,선안요양병원,부산,부산사하구,"부산광역시 사하구 다대로 616, (다대동)",3,35.051625688839806,128.97049511861178,20151203,,의료시설,2709.84,0.0,0.04488300488616535,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,100
420,요양병원,선요양병원,경북,경산시,"경상북도 경산시 중앙로16길 49,  (삼북동)",2,35.81882849111872,128.73661954055018,20140902,,의료시설,1694.4,0.0,0.37381666789213397,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
421,요양병원,선의요양병원,서울,노원구,"서울특별시 노원구 동일로 1419, 9층~11층 (상계동)",2,37.65531243159171,127.0599467923872, ,,업무시설,8710.5,0.0,0.9876816268581378,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
422,요양병원,선진병원(요양병원),경기,안양만안구,"경기도 안양시 만안구 안양로 325-1, (안양동)",2,37.40079220397935,126.91940608464317, ,,의료시설,2699.57,0.0,1.2712622091192183,중규모 (연면적 1000~3000㎡),중거리 (1~3km),미상,기타,80
423,요양병원,선진요양병원,대구,대구달서구,"대구광역시 달서구 월배로 446, (송현동)",5,35.83321286796287,128.5542937825773,20181031,,의료시설,6982.97,0.0,0.5214273513134764,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
424,요양병원,선하요양병원,부산,부산서구,"부산광역시 서구 구덕로200번길 8, (부민동1가)",3,35.10236970912686,129.02032753651082,20131001,,의료시설,1755.28,0.0,0.17901417300211342,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
425,요양병원,선한빛요양병원,경기,광주시,"경기도 광주시 경충대로1926번길 119, (탄벌동, 연세대학교의과대학세브란스정신건강병원)",5,37.41158981173365,127.22465428327205,,,,,,2.0253666631443017,미상,중거리 (1~3km),미상,기타,100
426,요양병원,선한이웃요양병원,충남,천안동남구,"충청남도 천안시 동남구 정골2길 91, (구성동)",9,36.799400576731685,127.17744748428584, ,, ,0.0,0.0,1.0411558499539493,미상,중거리 (1~3km),미상,기타,65
427,요양병원,성남요양병원,경기,성남중원구,"경기도 성남시 중원구 광명로 299, 행림빌딩 지하1층,3~8층 (금광동)",8,37.44467671493396,127.15939546419386,20180718,,의료시설,5210.25,0.0,1.1357082575455473,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
428,요양병원,성로요양병원,인천,인천계양구,"인천광역시 계양구 아나지로 378, (작전동)",7,37.52518263314104,126.73405046125049,20041008,,공장,3963.81,0.0,1.1854838947127182,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
429,요양병원,성모요양병원,경기,성남분당구,"경기도 성남시 분당구 새나리로 13, (야탑동)",2,37.40472057361999,127.15709994920326, ,,의료시설,1781.04,0.0,2.2689560437718184,중규모 (연면적 1000~3000㎡),중거리 (1~3km),미상,기타,80
430,요양병원,성모요양병원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 가리내로 118,  (덕진동1가)",6,35.8359142793289,127.12344877478958, ,,의료시설,4285.59,0.0,1.3257072558551186,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
431,요양병원,성모요양병원,울산,울산남구,"울산광역시 남구 돋질로 293, (삼산동)",3,35.54453238275171,129.3368605887302,20140422,,의료시설,3017.39,0.0,0.2865804134340248,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
432,요양병원,성미카엘요양병원,경남,창원의창구,"경상남도 창원시 의창구 대봉로26번길 4-9, (봉림동)",5,35.25093166916766,128.66762194829772,20240603,,의료시설,4542.2472,0.0,1.0353185141269288,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
433,요양병원,성북서울요양병원,서울,성북구,"서울특별시 성북구 종암로 31, (종암동)",9,37.59310572035816,127.03585821199644, ,,업무시설,3808.59,0.0,1.08931249882009,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,65
434,요양병원,성북웰니스요양병원,서울,성북구,"서울특별시 성북구 보문로 86, (보문동4가)",5,37.583018012446786,127.02088822059093, ,,의료시설,2640.83,0.0,0.5879284070406954,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),미상,기타,80
435,요양병원,성산현대요양병원,부산,부산동래구,"부산광역시 동래구 시실로 12, (명륜동)",7,35.21733541534319,129.08533184174195,20090109,,의료시설,6814.037,0.0,0.9443352474632483,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
436,요양병원,성서요양병원,대구,대구달서구,"대구광역시 달서구 문화회관1안길 29, (장기동)",4,35.848049800548075,128.51883867951295, ,,의료시설,2505.66,0.0,1.0807805447090675,중규모 (연면적 1000~3000㎡),중거리 (1~3km),미상,기타,80
437,요양병원,성신고려요양병원,서울,금천구,"서울특별시 금천구 범안로 1191, (독산동)",2,37.46675043557964,126.89408008736694,20091112,,제1종근린생활시설,1478.34,0.0,0.38661562341622013,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,65
438,요양병원,성심요양병원,경기,광주시,"경기도 광주시 중앙로349번길 25, (송정동)",6,37.431588392826114,127.25847409825299, ,, ,27.0,0.0,1.927227800964896,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
439,요양병원,성심요양병원,대전,대전서구,"대전광역시 서구 갈마로 45-0,  (갈마동)",6,36.34836472304934,127.36984503607786,19990623,,제1종근린생활시설,14000.36,0.0,0.12499704833398427,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),노후 (2000년 이전),기타,65
440,요양병원,성심요양병원,대구,대구남구,"대구광역시 남구 대명로 14, (대명동)",7,35.837597183023604,128.5589865485206,20140611,,의료시설,3837.84,0.0,0.4442622759986425,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
441,요양병원,성심힐요양병원,경기,안양만안구,"경기도 안양시 만안구 안양로 102, 2,3,4,5층 (안양동, 현대센타빌딩)",4,37.38418616843481,126.9341161338016,20040109,,교육연구및복지시설,3774.53,0.0,1.0139529560066973,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
442,요양병원,성요셉병원,경기,안성시,"경기도 안성시 남파로 169, (당왕동)",5,37.01658644216461,127.26905182622275,20151106,,의료시설,8163.13,0.0,1.3280423532587577,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,100
443,요양병원,성요셉요양병원,대구,대구달성군,"대구광역시 달성군 논공읍 논공로 210, (외 1필지(남리 717))",6,35.72130735539265,128.4546167167727,20060321,,의료시설,13692.29,0.0,0.9885809668189375,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
444,요양병원,성운요양병원,경남,창원마산회원구,"경상남도 창원시 마산회원구 내서읍 함마대로 2694-72, (내서읍)",5,35.254907827584674,128.50664945979344, ,, ,18.0,0.0,1.648139681096868,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
445,요양병원,성은효요양병원,경남,거창군,"경상남도 거창군 거창읍 거창대로 55, (성은주상복합빌딩)",4,35.68653179178463,127.91597694478988,20110429,,제2종근린생활시설,6855.93,0.0,1.1249876596241903,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
446,요양병원,성지요양병원,경기,동두천시,"경기도 동두천시 광암로17번길 10, (광암동)",0,37.89583329820425,127.08382444409723,20070515,,의료시설,6318.02,0.0,0.5680968007345982,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
447,요양병원,세교요양병원,경기,오산시,"경기도 오산시 수목원로 462, 3,6,7층 (금암동, 무한메디칼)",3,37.17503714985591,127.0502423534904,20240401,,제1종근린생활시설,5764.15,0.0,0.31748562475627334,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
448,요양병원,세나요양병원,울산,울산북구,"울산광역시 북구 호계로 296, (호계동, 세나병원)",4,35.62942435329927,129.35147675217627,20180323,,의료시설,2640.63,0.0,0.9627447144873323,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),신축 (2015년 이후),기타,100
449,요양병원,세마그린요양병원,경기,오산시,"경기도 오산시 수목원로 606, 오산세교CL타워 5,7,8,9층 (세교동)",7,37.18594183469835,127.04219514065369,20171204,,제2종근린생활시설,22866.948,0.0,1.5682769437491313,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
450,요양병원,세움요양병원,인천,인천미추홀구,"인천광역시 미추홀구 아암대로 53, 3~10층 (용현동)",9,37.456511039663894,126.63588735438637, ,, ,0.0,0.0,0.7084560258598096,미상,근거리 (1km 미만),미상,기타,65
452,요양병원,세인요양병원,부산,부산동래구,"부산광역시 동래구 여고로 5, (사직동)",8,35.19535744600217,129.06454279766785, ,,제2종근린생활시설,8213.18,0.0,0.43052375656828124,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
453,요양병원,세종요양병원,광주,광주동구,"광주광역시 동구 천변우로 453,  (금동)",12,35.142241545465325,126.91742328451355,20131001,,판매시설,29835.885,0.0,1.255781494648175,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
454,요양병원,세종프라임요양병원,충남,공주시,"충청남도 공주시 정안면 장원길 345-33, (정안면)",6,36.57471553891078,127.13892282094827,20071026,,의료시설,6057.06,0.0,4.047649578909525,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
455,요양병원,센텀이루다요양병원,부산,부산해운대구,"부산광역시 해운대구 APEC로 17, 센텀리더스마크, 1.2층일부, 3층, 5~8층 (우동)",9,35.165932204360644,129.13241020896632,20120608,,업무시설,68502.987,0.0,0.8806854910682893,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
456,요양병원,센텀파크요양병원,부산,부산해운대구,"부산광역시 해운대구 재반로 137, (재송동)",8,35.19060652952171,129.1270636426135, ,,의료시설,7966.76,0.0,1.1300579711978513,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
