id,facility_type,name,sido,sigungu,address,capacity,caregiver_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
1972,요양원,사랑꽃요양원,,수원시,수원시 권선구 서수원로37번길 6-11 (오목천동),48,19,37.23356288918076,126.97834950536883,20240112,,노유자시설,1095.49,0.0,2.1990004274364545,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,80
1973,요양원,더수원어르신요양원,,수원시,수원시 팔달구 중부대로125번길 14 2-3층 (지동),20,14,37.278974427671955,127.03003575126739,20160607,,노유자시설,841.38,0.0,0.5948868896450406,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
1974,요양원,스텔라 실버요양원 북수원점,,수원시,수원시 장안구 경수대로 1018 (송죽동),75,46,37.30689487256265,127.00070018867878,20210622,,노유자시설,1758.18,0.0,1.126849461038939,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
1975,요양원,베스트요양원,,성남시,"성남시 중원구 도촌남로 33 (도촌동, 601,401,402호(세일프라자))",41,31,37.41456391728025,127.15114300948389,20110520,,제2종근린생활시설,5949.97,0.0,1.349486698942135,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
1976,요양원,성남 천상의집 1관,,성남시,"성남시 분당구 성남대로779번길 13 201호 (이매동, 오성프라자)",29,18,37.3989202400113,127.12691070010075,20050826,,제1종근린생활시설,5664.34,0.0,0.060074001540663606,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1977,요양원,성남 천상의집 2관,,성남시,"성남시 분당구 성남대로779번길 13 (이매동, 오성프라자 301,302,401,404~406)",29,14,37.3989202400113,127.12691070010075,20050826,,제1종근린생활시설,5664.34,0.0,0.060074001540663606,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1978,요양원,성남은빛요양원,,성남시,"성남시 중원구 둔촌대로425번길 28 5,6,7층 (상대원동)",27,18,37.43548472065804,127.16454639609239, ,,제2종근린생활시설,1858.335,0.0,0.49979174958606176,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
1979,요양원,정자메디케어요양원,,성남시,성남시 분당구 정자일로 158 6층601-604호 (정자동),21,14,37.364362275107766,127.10631041857073,20091126,,판매시설,10750.07,0.0,1.4754743153195786,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
1980,요양원,스카이빌요양원,,성남시,성남시 수정구 수정로 76 (수진동),73,45,37.43985987242322,127.12901449544341, ,,의료시설,6904.83,0.0,0.5133199286432458,대규모 (50인 이상),근거리 (1km 미만),미상,기타,65
1981,요양원,고운손요양원,,성남시,"성남시 분당구 구미로 124 4층 (구미동, 구미동,굿모닝프라자1)",25,21,37.339980947126364,127.12236184192608,20021230,,교육연구및복지시설,3858.51,0.0,1.4213126170441857,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
1982,요양원,효사랑요양원,,성남시,성남시 중원구 둔촌대로 220 (하대원동),78,51,37.427746548940746,127.14264225469431,20020531,,제2종근린생활시설,1905.63,0.0,0.49729310549287503,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
1983,요양원,파드마노인전문요양원,,성남시,성남시 중원구 제일로73번길 6 (성남동),98,67,37.43359418958142,127.13473387021531,20090930,,교육연구시설,3918.95,0.0,0.32084943538372146,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
1984,요양원,위례보아스요양원,,성남시,성남시 수정구 위례서일로 12 7층 (창곡동),40,28,37.465317547438076,127.13735231474087, ,,제1종근린생활시설,13432.81,0.0,0.669704043436309,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
1985,요양원,가천효요양원,,성남시,성남시 수정구 성남대로 1334 4층 (태평동),41,26,37.448854093103904,127.12713378415907,20090213,,업무시설,9972.57,0.0,0.2196171866413334,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1986,요양원,괜찮은 요양원,,성남시,성남시 중원구 광명로 57 (성남동),42,29,37.434279710246855,127.1354138880429,20210706,,노유자시설,994.71,0.0,0.2670167393918553,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
1987,요양원,'이진'요양원,,성남시,"성남시 중원구 양현로 409 9층 (여수동, 어반스퀘어)",20,16,37.41712207051278,127.12738867457011, ,,제1종근린생활시설,5923.66,0.0,0.7582274387726837,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
1988,요양원,성모실버홈,,성남시,성남시 수정구 성남대로1226번길 19 (수진동),75,49,37.43999961662308,127.13004406882412,20200602,,노유자시설,1916.87,0.0,0.4599657244633299,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
1989,요양원,태평요양원,,성남시,성남시 수정구 시민로186번길 5 (태평동),73,51,37.44477907795791,127.14269299952956,20210906,,노유자시설,1699.74,0.0,0.3610362727115137,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
1990,요양원,헤리티지요양원,,성남시,성남시 분당구 대왕판교로 155 2~3층 (금곡동),72,81,37.35799761337172,127.09850291730584, ,,노유자시설,128397.6036,0.0,1.7214738943953567,대규모 (50인 이상),중거리 (1~3km),미상,기타,80
1991,요양원,일정요양원,,성남시,성남시 중원구 성남대로1130번길 25 (성남동),42,31,37.43096857515188,127.13220256788489,20210820,,노유자시설,761.41,0.0,0.4845008037951112,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
1992,요양원,노블레스요양원,,성남시,성남시 중원구 도촌로 12 501호 (도촌동),49,37,37.41520483338164,127.15075583310063, ,,제2종근린생활시설,9687.45,0.0,1.3063684048798678,중규모 (10~49인),중거리 (1~3km),미상,기타,65
1993,요양원,위례수실버요양원,,성남시,성남시 수정구 위례광장로 310 A동801호 (창곡동),26,16,37.47273014751322,127.14243941082775, ,,제2종근린생활시설,40587.1,0.0,1.2055102743646613,중규모 (10~49인),중거리 (1~3km),미상,기타,65
1994,요양원,코지홈,,성남시,성남시 분당구 백현로 97 11층 (수내동),81,52,37.37685758583078,127.11138025225435,20210510,,제1종근린생활시설,29496.61,0.0,1.2400553911756036,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
1995,요양원,헤리티지너싱홈,,성남시,"성남시 분당구 대왕판교로 155, 1층,4층 (금곡동)",66,43,37.35799761337172,127.09850291730584, ,,노유자시설,128397.6036,0.0,1.7214738943953567,대규모 (50인 이상),중거리 (1~3km),미상,기타,80
1996,요양원,호원 사랑마루 요양원,,의정부시,"의정부시 평화로 381 5층 (호원동, 준원프라자)",29,20,37.725978041408894,127.04793623490806,20130102,,제1종근린생활시설,2860.15,0.0,0.5749120822046337,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
1997,요양원,명품요양원,,의정부시,의정부시 송산로1161번길 130 (용현동),70,49,37.72733975771203,127.08352218914916, ,, ,0.0,0.0,1.4037658060445,대규모 (50인 이상),중거리 (1~3km),미상,기타,65
1998,요양원,연지곤지요양원,,의정부시,의정부시 시민로 405 3층 (용현동),29,16,37.734379447567655,127.07927742603407,19990701,,제1종근린생활시설,330.7,0.0,0.8722674252170929,중규모 (10~49인),근거리 (1km 미만),노후 (2000년 이전),기타,65
1999,요양원,한양실버캐슬요양원,,의정부시,의정부시 오목로225번길 161 401호 (민락동),21,15,37.74499210785086,127.09648746866628,20160218,,제1종근린생활시설,4603.25,0.0,1.038798364728894,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,85
2000,요양원,느티나무요양원,,의정부시,의정부시 오목로225번길 161 402호 (민락동),17,11,37.74499210785086,127.09648746866628,20160218,,제1종근린생활시설,4603.25,0.0,1.038798364728894,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,85
2001,요양원,민락소망요양원,,의정부시,의정부시 오목로225번길 141 403호 (민락동),25,13,37.745445033031515,127.09543101350167, ,,제2종근린생활시설,7230.55,0.0,0.9921680021960508,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2002,요양원,다온요양원,,의정부시,의정부시 호국로 1385 (금오동),45,29,37.74716354025871,127.0562972306155,,,,,,0.49910167433658587,중규모 (10~49인),근거리 (1km 미만),미상,기타,100
2003,요양원,VIP보명요양원,,의정부시,의정부시 능곡로26번길 49 (신곡동),81,52,37.74064423699155,127.06243983522165,19980430,,제2종근린생활시설,1768.44,0.0,0.9747539504922877,대규모 (50인 이상),근거리 (1km 미만),노후 (2000년 이전),기타,65
2004,요양원,가온요양원,,의정부시,의정부시 오목로225번길 135 8층 (민락동),20,14,37.745633860195525,127.09516402377774,20160708,,제2종근린생활시설,7360.28,0.0,0.9871127966381632,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
2005,요양원,성심제일요양원,,의정부시,의정부시 오목로35번길 25-20 (용현동),29,19,37.73395077782729,127.08495044585243, ,,노유자시설,865.81,0.0,0.6583896545741856,중규모 (10~49인),근거리 (1km 미만),미상,기타,80
2006,요양원,금오요양원,,의정부시,의정부시 금오로 8 (금오동),80,39,37.75306707029635,127.06674022090989,20170119,,노유자시설,1888.2,0.0,0.31408386926973764,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
2007,요양원,참조은재활요양원,,의정부시,의정부시 오목로205번길 61 6층 (민락동),40,25,37.745989134683754,127.09547357685699,20161206,,제2종근린생활시설,7638.15,0.0,1.03340371708972,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,85
2008,요양원,사임당요양원,,의정부시,의정부시 오목로205번길 61 4층 (민락동),46,26,37.745989134683754,127.09547357685699,20161206,,제2종근린생활시설,7638.15,0.0,1.03340371708972,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,85
2009,요양원,아가페요양원,,의정부시,의정부시 부용로95번길 10 7층 (금오동),29,17,37.75145541447027,127.06864075166774, ,,교육연구시설,6103.65,0.0,0.37293463182777326,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2010,요양원,햇살요양원,,의정부시,"의정부시 시민로 202 3,4,5,6층 (신곡동)",49,31,37.7363557383025,127.05733101309943,20091104,,제1종근린생활시설,1491.38,0.0,1.486416686169099,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
2011,요양원,사랑자리요양원(본점),,의정부시,"의정부시 체육로 298-13 (녹양동, 6층, 7층)",21,15,37.760466365993736,127.04100678919625, ,,노유자시설,3166.21,0.0,0.5228023811344101,중규모 (10~49인),근거리 (1km 미만),미상,기타,80
2012,요양원,의정요양원,,의정부시,의정부시 금오로 9-12 (금오동),99,45,37.753880689347675,127.0671917866099, ,,제1종근린생활시설,1996.69,0.0,0.23453407733582587,대규모 (50인 이상),근거리 (1km 미만),미상,기타,65
2013,요양원,성모요양원,,의정부시,의정부시 태평로 207 (의정부동),66,41,37.74932539147049,127.04609533376222,20140821,,노유자시설,1741.82,0.0,1.3322498607240973,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
2014,요양원,튼튼요양원,,의정부시,"의정부시 용민로 198 6, 7층 (민락동)",134,50,37.74617974622775,127.09398545392418, ,,의료시설,20370.59,0.0,0.9531845442642557,대규모 (50인 이상),근거리 (1km 미만),미상,기타,45
2015,요양원,행복요양원,,의정부시,"의정부시 발곡로 10 4층 (신곡동, 백상프라자)",70,44,37.730953093520554,127.05586992056834,20180620,,제1종근린생활시설,11890.17,0.0,1.314400272662085,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
2016,요양원,늘푸른요양원,,의정부시,의정부시 오목로35번길 47-9 (용현동),48,20,37.73464281656389,127.08493621127317,20200324,,노유자시설,1116.24,0.0,0.583772547796298,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
2017,요양원,늘곁에올케어요양원,,의정부시,의정부시 금오로 115-10 (금오동),68,39,37.75726939694434,127.07758330508892, ,, ,0.0,0.0,0.6733191060509317,대규모 (50인 이상),근거리 (1km 미만),미상,기타,65
2018,요양원,금오햇살요양원,,의정부시,의정부시 장곡로596번길 15 8층 (신곡동),29,17,37.7493010482291,127.06962979092555,20191218,,제1종근린생활시설,6294.94,0.0,0.60194797591211,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
2019,요양원,궁전노인전문요양원,,의정부시,의정부시 오목로35번길 25-26 (용현동),74,34,37.73380651170097,127.08469699117067,20161229,,노유자시설,1827.43,0.0,0.6790908657846282,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
2020,요양원,블레스널싱실버케어,,의정부시,의정부시 용민로 226 4동 (낙양동),96,57,37.74823157276885,127.09578156009337,20221118,,노유자시설,11633.0,0.0,1.2282152364935477,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
2021,요양원,드림시니어케어,,의정부시,의정부시 용민로 226 1동 (낙양동),96,60,37.74823157276885,127.09578156009337,20221118,,노유자시설,11633.0,0.0,1.2282152364935477,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
2022,요양원,로뎀실버케어,,의정부시,의정부시 용민로 226 3동 (낙양동),96,60,37.74823157276885,127.09578156009337,20221118,,노유자시설,11633.0,0.0,1.2282152364935477,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
2023,요양원,로얄실버케어,,의정부시,의정부시 용민로 226 2동 (낙양동),96,58,37.74823157276885,127.09578156009337,20221118,,노유자시설,11633.0,0.0,1.2282152364935477,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
2024,요양원,가인재활실버케어,,의정부시,의정부시 용민로 226 5동 (낙양동),96,62,37.74823157276885,127.09578156009337,20221118,,노유자시설,11633.0,0.0,1.2282152364935477,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
2025,요양원,부모사랑요양원,,의정부시,의정부시 평화로 309 3층 (호원동),27,19,37.719536450225824,127.04705972806653,20131004,,노유자시설,2369.33,0.0,0.1679614056999562,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
2026,요양원,노블피아 요양원,,의정부시,의정부시 안개울길 15 (용현동),94,50,37.72804474718706,127.08448941180234,20231005,,노유자시설,2444.11,0.0,1.3124208142149534,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
2027,요양원,사랑방요양원,,의정부시,의정부시 용민로 110 2층201호 (민락동),25,12,37.73907522956352,127.08994732051993,20190215,,제1종근린생활시설,4999.56,0.0,0.3068611093306518,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
2028,요양원,베스트요양원,,의정부시,의정부시 용현로105번길 11 2층108호 (민락동),29,18,37.74192813524907,127.08733419184976,20090529,,제1종근린생활시설,4997.33,0.0,0.23118897799401236,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2029,요양원,즐거운요양원,,의정부시,의정부시 승지로19번길 33 (민락동),26,19,37.73936436870332,127.09189740857447,20080623,,노유자시설,597.96,0.0,0.47126815348016976,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
2030,요양원,민락휴요양원,,의정부시,의정부시 오목로205번길 67 4층401~403호 (민락동),17,6,37.74612368829126,127.09520356627118,20160825,,제1종근린생활시설,5448.32,0.0,1.0254507285910825,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,65
2031,요양원,금강요양원,,의정부시,의정부시 청사로 49 1001호 (금오동),28,15,37.75265077769466,127.06948555317692, ,,제2종근린생활시설,9076.96,0.0,0.2298870117130931,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2032,요양원,메디컬케어요양원,,의정부시,의정부시 문충로 148 (고산동),49,7,37.73323008949467,127.10881287255259,,,,,,2.0863267474732288,중규모 (10~49인),중거리 (1~3km),미상,기타,80
2033,요양원,루시아참요양원,,의정부시,의정부시 입석로70번길 60 (녹양동),37,38,37.75760629164153,127.01903768223238,20120604,,노유자시설,666.09,0.0,1.4559627334438217,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
2034,요양원,엔젤재활요양원,,의정부시,의정부시 금신로296번길 6 (신곡동),99,5,37.74453731634651,127.06506038016047, ,, ,0.0,0.0,0.6313944975135242,대규모 (50인 이상),근거리 (1km 미만),미상,기타,45
2035,요양원,효경요양원,,의정부시,의정부시 청사로47번길 7-28 3층 (금오동),20,10,37.75157484846484,127.06906161046516,20100105,,노유자시설,3163.75,0.0,0.35282390499472027,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
2036,요양원,안양노인전문요양원,,안양시,안양시 만안구 예술공원로117번길 56 (석수동),100,80,37.42080430049842,126.9181581374636,20060807,,제2종근린생활시설,4581.41,0.0,1.5318628059944466,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
2037,요양원,중앙요양원,,안양시,안양시 만안구 전파로 19-1 (안양동),45,23,37.391062019996696,126.93478317136761,20110112,,노유자시설,1052.79,0.0,0.817387554264779,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
2038,요양원,에덴요양원,,안양시,"안양시 만안구 박달로497번길 62 202호, 501호 (박달동)",24,17,37.40525635219876,126.90678027314499,20110325,,제2종근린생활시설,1945.13,0.0,0.46236636059055786,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2039,요양원,행복한세상요양원,,안양시,"안양시 만안구 양화로 145 3층 302호 (박달동, 크리시움타워1)",18,13,37.405403556893596,126.90848122890242, ,,제1종근린생활시설,1862.31,0.0,0.3965449660101071,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2040,요양원,은빛마을요양원,,안양시,"안양시 만안구 양화로 145 4층 (박달동, 크리시움타워1)",36,20,37.405403556893596,126.90848122890242, ,,제1종근린생활시설,1862.31,0.0,0.3965449660101071,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2041,요양원,부천삼광전문요양원,,부천시,부천시 원미구 석천로 81 (상동),73,52,37.49472533985159,126.76078916885953,20111201,,노유자시설,2160.72,0.0,0.5452806819660051,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
2042,요양원,너싱홈해피나라,,부천시,"부천시 원미구 길주로 81 306호 (상동, 모건시티3층)",37,23,37.506257723390064,126.75153036786311, ,,제1종근린생활시설,16308.81,0.0,0.1942583107837581,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2043,요양원,부모섬김,,부천시,부천시 오정구 수도로 71-1 (삼정동),46,26,37.5149146904572,126.77404457810896,20101215,,노유자시설,1051.5,0.0,0.9553857800584593,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
2044,요양원,복사꽃 요양센터,,부천시,"부천시 원미구 길주로 275 (중동, 중동프라자 604호)",16,10,37.50390537709188,126.77331898850463, ,,제1종근린생활시설,13657.62,0.0,0.6529998340410006,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2045,요양원,삼부요양원,,부천시,부천시 소사구 경인옛로 61-1 6층 (소사본동),17,6,37.47998499979229,126.79888298908347,19981112,,제1종근린생활시설,3152.67,0.0,1.0618559700946921,중규모 (10~49인),중거리 (1~3km),노후 (2000년 이전),기타,45
2046,요양원,소나무노인전문요양원,,부천시,"부천시 원미구 소향로13번길 20 2,3층 (상동)",47,28,37.50462396461677,126.7494549905357,20020507,,제1종근린생활시설,3882.02,0.0,0.4182570404121485,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2047,요양원,라일락요양원,,부천시,"부천시 원미구 길주로77번길 19-27 (상동, 광장프라자 6층)",36,21,37.506902516753236,126.74937723705526,20090622,,제1종근린생활시설,8879.82,0.0,0.2262794614623385,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2048,요양원,너싱홈베터라이프,,부천시,"부천시 원미구 부흥로315번길 58 (중동, 아이타운 4층 401호)",29,20,37.497031303855394,126.77731150207651,20070709,,제1종근린생활시설,13438.663,0.0,0.22489860614726032,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2049,요양원,한울타리요양원,,부천시,"부천시 원미구 길주로 311 (중동, 뉴월드타운(3,4,5층))",88,50,37.5033485643562,126.7773009343698,20030712,,제1종근린생활시설,4801.95,0.0,0.9271713324304802,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
2050,요양원,부천제일요양원4호,,부천시,"부천시 오정구 원종로 63 (원종동, 건주프라자6층)",29,15,37.52427230709445,126.80701892269188,20130226,,제1종근린생활시설,4946.52,0.0,0.22720311429534346,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2051,요양원,다온전문요양원,,부천시,"부천시 원미구 길주로 137 4층401402403호 (상동, 그린힐)",49,30,37.50613561560559,126.7576896406984, ,,제1종근린생활시설,24914.75,0.0,0.5814253157291225,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2052,요양원,청한노인전문요양원,,부천시,"부천시 원미구 상일로 144 (상동, 신현대빌딩 5,6,7층)",65,43,37.49080999099317,126.7583548512016,20160901,,제2종근린생활시설,4409.42,0.0,0.5058480563103518,대규모 (50인 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
2053,요양원,소사노인전문요양원,,부천시,"부천시 소사구 범안로 54 4층 (괴안동, 그린홈프라자)",44,33,37.47686285083557,126.80767223863691, ,,제1종근린생활시설,846.69,0.0,0.6929437574840205,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2054,요양원,카네이션요양원 중동점,,부천시,"부천시 원미구 길주로 311 (중동, 뉴월드타운7층)",27,16,37.5033485643562,126.7773009343698,20030712,,제1종근린생활시설,4801.95,0.0,0.9271713324304802,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2055,요양원,가연노인전문요양원,,부천시,"부천시 원미구 소향로 17 (상동, 두성프라자2층)",18,12,37.50410288188333,126.74969348683956,20140221,,제2종근린생활시설,7550.15,0.0,0.4632358894521779,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2056,요양원,그린휴요양원,,부천시,부천시 원미구 길주로 315 2동6층601호 (중동),26,18,37.50331793195629,126.77757971220183,20030321,,제1종근린생활시설,4766.4,0.0,0.9243312195470428,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2057,요양원,소사사랑요양원,,부천시,"부천시 소사구 범안로 133 4층 (범박동, 보람월드프라자 402,403호)",27,14,37.469853397010866,126.80939532615224,20030708,,제1종근린생활시설,4713.57,0.0,0.06623460422593609,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2058,요양원,사랑의집요양원,,부천시,"부천시 원미구 역곡로13번길 17-1 501호, 601호 (역곡동, 미라클타워)",26,18,37.485967632029926,126.81027803063972,20111010,,제1종근린생활시설,3402.79,0.0,0.3619870349923915,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2059,요양원,늘사랑요양원,,부천시,"부천시 오정구 소사로 709 502,503호 (원종동)",49,38,37.51923786078079,126.80451924989032,20140813,,제1종근린생활시설,6659.22,0.0,0.8242423227739861,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2060,요양원,가족실버타운,,부천시,부천시 원미구 길주로363번길 24 (춘의동),28,17,37.503934380467875,126.78284084471832,20160428,,노유자시설,571.55,0.0,1.1100826953149272,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
2061,요양원,가족애요양원,,부천시,"부천시 오정구 소사로 698 (원종동, 3,4,5층 전체)",27,20,37.518233013424,126.80522759523274,20081125,,의료시설,1424.77,0.0,0.7531369600566338,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2062,요양원,평안요양원,,부천시,"부천시 소사구 경인로 190 401~403호 (심곡본동, 부천라비앙로제)",33,19,37.48340525976329,126.77650253353895, ,, ,937.67,0.0,0.6166418178424551,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2063,요양원,참사랑전문요양원,,부천시,부천시 소사구 범안로 55 3층 (괴안동),26,18,37.47688369983112,126.8080677282673, ,,제1종근린생활시설,9734.01,0.0,0.6793094319812187,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2064,요양원,진성요양센터,,부천시,"부천시 소사구 경인로 281 1,2,3층 (심곡본동)",38,21,37.483091582078195,126.78674700295232, ,,제2종근린생활시설,3295.0,0.0,0.8460247915942467,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2065,요양원,다봄요양원,,부천시,"부천시 소사구 범안로 55 4층401호 (괴안동, 홈타운프라자)",26,17,37.47688369983112,126.8080677282673, ,,제1종근린생활시설,9734.01,0.0,0.6793094319812187,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2066,요양원,부천대성요양센터,,부천시,"부천시 원미구 부천로 91 3,5층 (심곡동, 부천대성병원)",52,30,37.49254394170295,126.78418798409396, ,, ,23.86,0.0,0.5498575135156054,대규모 (50인 이상),근거리 (1km 미만),미상,기타,65
2067,요양원,효드림요양원,,부천시,부천시 소사구 양지로40번길 17 5층 (괴안동),21,15,37.476932750195026,126.81264263298402,20161107,,제1종근린생활시설,3019.94,0.0,0.6706842135004334,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
2068,요양원,늘봄요양원,,부천시,부천시 오정구 신흥로 379 2~3층 (내동),28,16,37.5174702407125,126.77493168973581,20110329,,제1종근린생활시설,1713.84,0.0,1.1558730153638113,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
2069,요양원,부천 VIP 요양원,,부천시,"부천시 원미구 부일로 448 5층 (심곡동, 프리존빌딩)",84,38,37.48594127706528,126.78019429365291,20110816,,공동주택,26640.63,0.0,0.2659032512005113,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
2070,요양원,밝은빛요양원,,부천시,"부천시 소사구 범안로 55 201호 (괴안동, 홈타운프라자)",21,15,37.47688369983112,126.8080677282673, ,,제1종근린생활시설,9734.01,0.0,0.6793094319812187,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2071,요양원,가은요양원,,부천시,"부천시 원미구 부일로 123 2.3.4.5층 (상동, 그린프라자3)",146,79,37.48900883837677,126.74364027686548, ,,노유자시설,4750.6,0.0,1.0438807484984256,대규모 (50인 이상),중거리 (1~3km),미상,기타,80
2072,요양원,성가요양원,,부천시,부천시 원미구 소사로 327-2 (소사동),78,59,37.48839284774928,126.79250397062214, ,, ,103.0,0.0,1.1237896863997272,대규모 (50인 이상),중거리 (1~3km),미상,기타,65
2073,요양원,노블레사 요양원,,부천시,"부천시 원미구 중동로254번길 24 8층 (중동, 천마프라자)",27,12,37.502107178663735,126.77013345400593, ,,의료시설,7526.64,0.0,0.6697527373197542,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2074,요양원,아름드리요양원,,부천시,부천시 오정구 역곡로324번길 47 1.2.3층 (작동),48,33,37.515359750048944,126.81455501288647, ,,제2종근린생활시설,494.82,0.0,0.910462106510881,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
2075,요양원,벧엘 요양원,,부천시,"부천시 원미구 송내대로265번길 23 4층 (상동, 예성프라자)",29,21,37.50691486580745,126.7573581308589,20020719,,제2종근린생활시설,7142.578,0.0,0.5278645207448941,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
2076,요양원,아이러브요양원,,부천시,"부천시 소사구 범안로 117 710호 (범박동, 현대리치모아)",20,16,37.47121692291164,126.8095873224049, ,,제2종근린생활시설,34107.01,0.0,0.06695854697223326,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
